"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5838.1.id.csv";"peptide.count.P5838.2.id.csv";"peptide.count.P5839.1.id.csv";"peptide.count.P5839.2.id.csv";"spectra.count.P5838.1.id.csv";"spectra.count.P5838.2.id.csv";"spectra.count.P5839.1.id.csv";"spectra.count.P5839.2.id.csv";"dNSAF.P5838.1.id.csv";"dNSAF.P5838.2.id.csv";"dNSAF.P5839.1.id.csv";"dNSAF.P5839.2.id.csv";"Go.Cc";"norm.sc"
"1288";1288;"Q15056";"Q15056-1,Q15056-2";"Q15056-1,Q15056-2";"IF4H_HUMAN";"Eukaryotic translation initiation factor 4H";"EIF4H";7;20;0,00035314760588563;4;4;4;5;4;4;5;7;NA;NA;NA;NA;"cytosol, perinuclear region of cytoplasm, eukaryotic translation initiation factor 4F complex";0,000462898671480813
"1290";1290;"Q15102";"Q15102";"Q15102";"PA1B3_HUMAN";"Platelet-activating factor acetylhydrolase IB subunit gamma";"PAFAH1B3";6;17;0,000644532600179142;4;5;3;5;4;5;3;5;0,000827693676479607;0,00104507277369563;0,000571853017548649;0,000952215059844727;"cytosol";0,000393463870758691
"1291";1291;"Q15118";"Q15118";"Q15118";"PDK1_HUMAN";"[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 1, mitochondrial";"PDK1";1;2;4,01745900273561e-05;1;1;NA;NA;1;1;NA;NA;0,000109631444533709;0,000110739362717289;NA;NA;"mitochondrial pyruvate dehydrogenase complex, mitochondrial matrix, mitochondrion";4,62898671480813e-05
"1295";1295;"Q15185";"Q15185";"Q15185";"TEBP_HUMAN";"Prostaglandin E synthase 3";"PTGES3";6;26;0,00142318485171909;6;6;5;4;7;8;6;5;0,00209121980448051;0,0024141181072369;0,00165122558817172;0,00137476049265082;"chromosome, telomeric region, cytoplasm, nucleus, cytosol, telomerase holoenzyme complex";0,000601768272925057
"1296";1296;"Q15233";"Q15233";"Q15233";"NONO_HUMAN";"Non-POU domain-containing octamer-binding protein";"NONO";15;56;0,00107285256590328;12;13;9;11;14;15;12;15;0,00146257411078941;0,00158158784095593;0,00115924683897123;0,0014434852499557;"nuclear speck, nuclear matrix, nucleus, paraspeckles";0,00129611628014628
"1297";1297;"Q15257";"Q15257-1,Q15257-2,Q15257-3";"Q15257-1,Q15257-2,Q15257-3";"PTPA_HUMAN";"Serine/threonine-protein phosphatase 2A activator";"PPP2R4";4;13;0,000106010044820789;3;3;4;3;3;3;4;3;NA;NA;NA;NA;"protein phosphatase type 2A complex, calcium channel complex, cytoplasm, nucleus";0,000300884136462528
"1299";1299;"Q15287";"Q15287-1";"Q15287-1";"RNPS1_HUMAN";"RNA-binding protein with serine-rich domain 1";"RNPS1";4;11;0,000315864481592131;3;3;2;3;3;3;2;3;NA;NA;NA;NA;"ASAP complex, cytosol, cytoplasm, nucleoplasm, nucleus, nuclear speck";0,000254594269314447
"1300";1300;"Q15293";"Q15293";"Q15293";"RCN1_HUMAN";"Reticulocalbin-1";"RCN1";4;11;0,000291053374276737;3;3;2;2;3;4;2;2;0,000433226372961003;0,000583472654317076;0,000266058503632906;0,000265814717612244;"endoplasmic reticulum lumen, endoplasmic reticulum";0,000254594269314447
"1303";1303;"Q15366";"Q15366-3,Q15366-4,Q15366-6";"Q15366-3,Q15366-4,Q15366-6";"PCBP2_HUMAN";"Poly(rC)-binding protein 2";"PCBP2";7;33;0,000315358738782252;7;7;6;7;9;7;7;10;NA;NA;NA;NA;"nucleoplasm, cytosol, cytoplasm, nucleus, ribonucleoprotein complex";0,000763782807943341
"1304";1304;"Q15369";"Q15369";"Q15369";"ELOC_HUMAN";"Transcription elongation factor B polypeptide 1";"TCEB1";3;16;0,0012511515179948;3;3;3;3;4;4;4;4;0,00170711820773919;0,00172437007659779;0,00157259579825878;0,0015711548487438;"elongin complex, nucleoplasm, VCB complex, cytosol";0,00037031893718465
"1305";1305;"Q15370";"Q15370";"Q15370";"ELOB_HUMAN";"Transcription elongation factor B polypeptide 2";"TCEB2";4;12;0,000890650233148844;2;3;2;3;2;3;3;4;0,000810157793503344;0,00122751768164588;0,00111947497503168;0,00149126561914666;"elongin complex, Cul2-RING ubiquitin ligase complex, nucleoplasm, cytosol, Cul5-RING ubiquitin ligase complex";0,000277739202888488
"1309";1309;"Q15393";"Q15393-1";"Q15393-1";"SF3B3_HUMAN";"Splicing factor 3B subunit 3";"SF3B3";13;27;0,000194303727938388;7;8;5;6;7;8;6;6;NA;NA;NA;NA;"catalytic step 2 spliceosome, U12-type spliceosomal complex, small nuclear ribonucleoprotein complex, nucleoplasm, spliceosomal complex";0,000624913206499097
"1311";1311;"Q15418";"Q15418-1,Q15418-2";"Q15418-1,Q15418-2";"KS6A1_HUMAN";"Ribosomal protein S6 kinase alpha-1";"RPS6KA1";3;4;5,19959072413425e-05;0;1;2;1;0;1;2;1;NA;NA;NA;NA;"nucleus, spindle, nucleoplasm, cytoplasm, cytosol";9,25797342961626e-05
"1312";1312;"Q15424";"Q15424";"Q15424";"SAFB1_HUMAN";"Scaffold attachment factor B1";"SAFB";9;32;0,000306292830634794;7;8;7;4;8;10;8;6;0,000417917462878228;0,000527676089013531;0,00038498520088521;0,000288474332884107;"nucleus";0,000740637874369301
"1313";1313;"Q15427";"Q15427";"Q15427";"SF3B4_HUMAN";"Splicing factor 3B subunit 4";"SF3B4";2;2;4,13116067262435e-05;NA;2;NA;NA;NA;2;NA;NA;NA;0,000227746991248764;NA;NA;"spliceosomal complex, U12-type spliceosomal complex, nucleoplasm";4,62898671480813e-05
"1314";1314;"Q15428";"Q15428";"Q15428";"SF3A2_HUMAN";"Splicing factor 3A subunit 2";"SF3A2";4;10;0,000188751306594044;2;NA;3;3;2;NA;4;4;0,000206031507830592;NA;0,000379592089234879;0,00037924427383471;"spliceosomal complex, nucleoplasm, catalytic step 2 spliceosome, small nuclear ribonucleoprotein complex";0,000231449335740406
"1318";1318;"Q15459";"Q15459";"Q15459";"SF3A1_HUMAN";"Splicing factor 3A subunit 1";"SF3A1";14;30;0,000331326379292445;9;8;5;6;10;9;5;6;0,000602765571458982;0,000547971323206359;0,000277633558330681;0,000332854999481662;"nucleoplasm, catalytic step 2 spliceosome, U2-type spliceosomal complex, spliceosomal complex, nucleus";0,000694348007221219
"1319";1319;"Q15555";"Q15555-1";"Q15555-1";"MARE2_HUMAN";"Microtubule-associated protein RP/EB family member 2";"MAPRE2";3;13;0,000358730682668513;3;3;2;1;4;4;3;2;NA;NA;NA;NA;"microtubule cytoskeleton, cytoplasm, microtubule";0,000300884136462528
"1320";1320;"Q15631";"Q15631";"Q15631";"TSN_HUMAN";"Translin";"TSN";7;24;0,000921901118522487;5;6;7;6;5;6;7;6;0,00104823047843634;0,00127058847749311;0,00135188059850317;0,0011576930464428;"nucleus, cytoplasm";0,000555478405776975
"1321";1321;"Q15637";"Q15637-1,Q15637-2,Q15637-3,Q15637-4,Q15637-5,Q15637-6";"Q15637-1,Q15637-2,Q15637-3,Q15637-4,Q15637-5,Q15637-6";"SF01_HUMAN";"Splicing factor 1";"SF1";7;37;8,45196252375207e-05;6;7;6;6;8;8;11;10;NA;NA;NA;NA;"ribosome, spliceosomal complex, nucleus";0,000856362542239504
"1322";1322;"Q15645";"Q15645-1";"Q15645-1";"PCH2_HUMAN";"Pachytene checkpoint protein 2 homolog";"TRIP13";3;6;0,000121639730916162;3;NA;2;1;3;NA;2;1;NA;NA;NA;NA;"male germ cell nucleus, nucleus";0,000138869601444244
"1323";1323;"Q15648";"Q15648-1";"Q15648-1";"MED1_HUMAN";"Mediator of RNA polymerase II transcription subunit 1";"MED1";1;2;1,10791405768041e-05;NA;1;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;"protein-DNA complex, nucleoplasm, nucleus, mediator complex, chromatin, nucleolus";4,62898671480813e-05
"1324";1324;"Q15652";"Q15652-1,Q15652-3";"Q15652-1,Q15652-3";"JHD2C_HUMAN";"Probable JmjC domain-containing histone demethylation protein 2C";"JMJD1C";2;2;3,44805536455261e-06;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;"nucleoplasm, intracellular";4,62898671480813e-05
"1326";1326;"Q15717";"Q15717";"Q15717";"ELAV1_HUMAN";"ELAV-like protein 1";"ELAVL1";7;24;0,000644765199457445;5;5;6;5;6;6;7;5;0,000879741898466822;0,000888632432111743;0,000945487044351907;0,000674729076147644;"nucleoplasm, cytoplasm, nucleus, cytosol";0,000555478405776975
"1330";1330;"Q15813";"Q15813";"Q15813";"TBCE_HUMAN";"Tubulin-specific chaperone E";"TBCE";3;4;6,64748434608245e-05;NA;NA;2;2;NA;NA;2;2;NA;NA;0,000167106953894672;0,000166953835919645;"microtubule, cytoplasm, ribosome";9,25797342961626e-05
"1331";1331;"Q15819";"Q15819";"Q15819";"UB2V2_HUMAN";"Ubiquitin-conjugating enzyme E2 variant 2";"UBE2V2";4;8;0,000912717429219198;3;2;2;1;3;2;2;1;0,00164825206264473;0,00110993935964915;0,00121469468555161;0,000910186257203305;"nucleus, UBC13-MMS2 complex, cytoplasm";0,000185159468592325
"1339";1339;"Q16539";"Q16539-1";"Q16539-1";"MK14_HUMAN";"Mitogen-activated protein kinase 14";"MAPK14";1;4;0,000389247138931717;1;1;1;1;1;1;1;1;NA;NA;NA;NA;"mitochondrion, spindle pole, cytoplasm, nucleoplasm, nucleus, cytosol";9,25797342961626e-05
"1340";1340;"Q16539";"Q16539-2";"Q16539-2";"MK14_HUMAN";"Mitogen-activated protein kinase 14";"MAPK14";1;2;0,000194623569465858;1;1;0;0;1;1;0;0;NA;NA;NA;NA;"mitochondrion, spindle pole, cytoplasm, nucleoplasm, nucleus, cytosol";4,62898671480813e-05
"1343";1343;"Q16576";"Q16576-1";"Q16576-1";"RBBP7_HUMAN";"Histone-binding protein RBBP7";"RBBP7";7;18;0,000676401083638437;3;3;5;7;3;3;5;7;NA;NA;NA;NA;"nucleoplasm, ESC/E(Z) complex, NuRD complex";0,000416608804332732
"1344";1344;"Q16629";"Q16629-1,Q16629-2,Q16629-3";"Q16629-1,Q16629-2,Q16629-3";"SRSF7_HUMAN";"Serine/arginine-rich splicing factor 7";"SRSF7";5;16;0,000196259061646244;4;3;3;5;4;3;3;6;NA;NA;NA;NA;"nucleoplasm, nucleus, cytoplasm";0,00037031893718465
"1345";1345;"Q16630";"Q16630-1,Q16630-2,Q16630-3";"Q16630-1,Q16630-2,Q16630-3";"CPSF6_HUMAN";"Cleavage and polyadenylation specificity factor subunit 6";"CPSF6";11;31;0,000164246751001133;8;8;6;5;9;9;7;6;NA;NA;NA;NA;"nucleus, ribonucleoprotein complex, paraspeckles, mRNA cleavage factor complex";0,00071749294079526
"1346";1346;"Q16637";"Q16637-1,Q16637-2,Q16637-3,Q16637-4";"Q16637-1,Q16637-2,Q16637-3,Q16637-4";"SMN_HUMAN";"Survival motor neuron protein";"SMN1,SMN2";3;6;4,46839827855287e-05;2;NA;2;2;2;NA;2;2;NA;NA;NA;NA;"Z disc, SMN complex, cytoplasm, Gemini of coiled bodies, SMN-Sm protein complex, nucleoplasm, cytosol";0,000138869601444244
"1350";1350;"Q16666";"Q16666-1,Q16666-2,Q16666-3";"Q16666-1,Q16666-2,Q16666-3";"IF16_HUMAN";"Gamma-interferon-inducible protein 16";"IFI16";6;11;4,09081388049257e-05;3;5;1;2;3;5;1;2;NA;NA;NA;NA;"nuclear speck, cytosol, cytoplasm, nucleolus, nucleus, nucleoplasm";0,000254594269314447
"1351";1351;"Q16698";"Q16698";"Q16698";"DECR_HUMAN";"2,4-dienoyl-CoA reductase, mitochondrial";"DECR1";10;32;0,00083659086576369;8;8;7;8;9;8;7;8;0,00128416056223963;0,00115301163330718;0,000920085899876781;0,00105056324214511;"mitochondrial matrix, nucleus, mitochondrion, cytoplasm";0,000740637874369301
"1353";1353;"Q16740";"Q16740";"Q16740";"CLPP_HUMAN";"Putative ATP-dependent Clp protease proteolytic subunit, mitochondrial";"CLPP";1;1;3,16175473861503e-05;1;NA;NA;NA;1;NA;NA;NA;0,000172560685258835;NA;NA;NA;"mitochondrial matrix, mitochondrion";2,31449335740406e-05
"1357";1357;"Q16822";"Q16822-1";"Q16822-1";"PCKGM_HUMAN";"Phosphoenolpyruvate carboxykinase [GTP], mitochondrial";"PCK2";9;26;0,000355796212929772;4;3;6;9;4;4;8;10;NA;NA;NA;NA;"mitochondrial matrix, mitochondrion";0,000601768272925057
"1358";1358;"Q16836";"Q16836-1,Q16836-2";"Q16836-1,Q16836-2";"HCDH_HUMAN";"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial";"HADH";9;36;0,000502054430787724;7;6;9;8;8;7;10;11;NA;NA;NA;NA;"cytoplasm, mitochondrion, nucleus, mitochondrial matrix";0,000833217608665463
"1361";1361;"Q16881";"Q16881-1,Q16881-2,Q16881-3,Q16881-4,Q16881-5,Q16881-6";"Q16881-1,Q16881-2,Q16881-3,Q16881-4,Q16881-5,Q16881-6";"TRXR1_HUMAN";"Thioredoxin reductase 1, cytoplasmic";"TXNRD1";6;12;3,23872812054125e-05;2;2;4;3;2;2;4;4;NA;NA;NA;NA;"mitochondrion, nucleolus, nucleus, cytosol";0,000277739202888488
"1363";1363;"Q1KMD3";"Q1KMD3";"Q1KMD3";"HNRL2_HUMAN";"Heterogeneous nuclear ribonucleoprotein U-like protein 2";"HNRNPUL2";7;17;0,000199313294031301;3;3;5;4;3;3;5;6;0,000191965099665451;0,00019390506885437;0,000294730136219852;0,000353352094496597;"nucleus";0,000393463870758691
"1365";1365;"Q2NL82";"Q2NL82";"Q2NL82";"TSR1_HUMAN";"Pre-rRNA-processing protein TSR1 homolog";"TSR1";2;2;2,17862204625961e-05;NA;NA;2;NA;NA;NA;2;NA;NA;NA;0,000109534035699617;NA;"nucleolus";4,62898671480813e-05
"1366";1366;"Q2TAY7";"Q2TAY7";"Q2TAY7";"SMU1_HUMAN";"WD40 repeat-containing protein SMU1";"SMU1";4;6;0,00010243345761361;2;2;2;NA;2;2;2;NA;0,00018635208505535;0,000188235329998979;0,000171667377587704;NA;"cytoplasm, nucleus";0,000138869601444244
"1369";1369;"Q3KP31";"Q3KP31,Q8NHY6";"Q3KP31,Q8NHY6";"ZFP28_HUMAN, ZN791_HUMAN";"Zinc finger protein 28 homolog, Zinc finger protein 791";"ZFP28, ZNF791";1;2;2,42605557505918e-05;NA;0;1;1;NA;0;1;1;NA;0;6,09870946693157e-05;6,09312129706737e-05;"nucleus";4,62898671480813e-05
"1373";1373;"Q4G0N4";"Q4G0N4-1,Q4G0N4-2,Q4G0N4-3";"Q4G0N4-1,Q4G0N4-2,Q4G0N4-3";"NAKD1_HUMAN";"NAD kinase domain-containing protein 1";"NADKD1";1;2;1,32097445338818e-05;NA;NA;1;1;NA;NA;1;1;NA;NA;NA;NA;"mitochondrion";4,62898671480813e-05
"1374";1374;"Q4VC31";"Q4VC31";"Q4VC31";"CCD58_HUMAN";"Coiled-coil domain-containing protein 58";"CCDC58";3;5;0,000304099327290404;NA;2;2;1;NA;2;2;1;NA;0,000670588363121362;0,000611565032656194;0,000305502331700183;"mitochondrion";0,000115724667870203
"1375";1375;"Q52LJ0";"Q52LJ0";"Q52LJ0";"FA98B_HUMAN";"Protein FAM98B";"FAM98B";5;10;0,000265395776544352;1;2;4;2;1;3;4;2;0,000144846393383931;0,000438930564952164;0,000533729483045405;0,000266620216756524;"tRNA-splicing ligase complex";0,000231449335740406
"1376";1376;"Q53EL6";"Q53EL6";"Q53EL6";"PDCD4_HUMAN";"Programmed cell death protein 4";"PDCD4";7;14;0,000261434645551153;3;NA;5;6;3;NA;5;6;0,000305752514818959;NA;0,000469431581569786;0,000562801736863451;"nucleus, cytoplasm, cytosol";0,000324029070036569
"1377";1377;"Q53FT3";"Q53FT3";"Q53FT3";"HIKES_HUMAN";"Protein Hikeshi";"C11orf73";1;2;8,89143210757729e-05;NA;NA;1;1;NA;NA;1;1;NA;NA;0,000223516154067238;0,000223311349060032;"cytosol, cell junction, nucleus, intracellular";4,62898671480813e-05
"1378";1378;"Q53FZ2";"Q53FZ2-1,Q53FZ2-2";"Q53FZ2-1,Q53FZ2-2";"ACSM3_HUMAN";"Acyl-coenzyme A synthetase ACSM3, mitochondrial";"ACSM3";2;2;1,49454959487434e-05;NA;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA;"mitochondrial matrix";4,62898671480813e-05
"1380";1380;"Q53GS9";"Q53GS9";"Q53GS9";"SNUT2_HUMAN";"U4/U6.U5 tri-snRNP-associated protein 2";"USP39";2;3;4,85248453304641e-05;0;0;2;1;0;0;2;1;NA;NA;0,0001629528067705;8,09770428237512e-05;"spliceosomal complex";6,94348007221219e-05
"1382";1382;"Q53H82";"Q53H82";"Q53H82";"LACB2_HUMAN";"Beta-lactamase-like protein 2";"LACTB2";4;10;0,000304099327290404;2;2;4;2;2;2;4;2;0,000331939651504842;0,000335294181560681;0,000611565032656194;0,000305502331700183;"mitochondrion";0,000231449335740406
"1386";1386;"Q58FF6";"Q58FF6";"Q58FF6";"H90B4_HUMAN";"Putative heat shock protein HSP 90-beta 4";"HSP90AB4P";2;5;9,46415603710921e-05;1;1;2;1;1;1;2;1;0,000101700659184462;0,000105386794060297;0,000191195232922027;9,53124572190764e-05;"cytoplasm";0,000115724667870203
"1389";1389;"Q5EBM0";"Q5EBM0-1";"Q5EBM0-1";"CMPK2_HUMAN";"UMP-CMP kinase 2, mitochondrial";"CMPK2";1;3;5,85171088594452e-05;1;NA;1;1;1;NA;1;1;NA;NA;NA;NA;"mitochondrion, nucleus";6,94348007221219e-05
"1391";1391;"Q5JSL3";"Q5JSL3";"Q5JSL3";"DOC11_HUMAN";"Dedicator of cytokinesis protein 11";"DOCK11";1;4;1,68992969145463e-05;1;1;1;1;1;1;1;1;2,30580365734189e-05;2,3291057474548e-05;2,12410431023859e-05;2,12215802049331e-05;"cytosol";9,25797342961626e-05
"1396";1396;"Q5RKV6";"Q5RKV6";"Q5RKV6";"EXOS6_HUMAN";"Exosome complex component MTR3";"EXOSC6";3;5;0,000160993761506684;NA;NA;2;3;NA;NA;2;3;NA;NA;0,000323769723170926;0,000485209585641468;"exosome (RNase complex), nucleolus, cytosol";0,000115724667870203
"1399";1399;"Q5T1J5";"Q5T1J5,Q9Y6H1";"Q5T1J5,Q9Y6H1";"CHCH2_HUMAN, CHCH9_HUMAN";"Coiled-coil-helix-coiled-coil-helix domain-containing protein 2, mitochondrial, Putative coiled-coil-helix-coiled-coil-helix domain-containing protein CHCHD2P9, mitochondrial";"CHCHD2, CHCHD2P9";1;6;0,000174001204489344;1;1;1;1;1;2;1;2;0,00015827586032019;0,000319750742680384;0,000145803583944523;0,000291339971952493;"mitochondrion";0,000138869601444244
"1400";1400;"Q5T1M5";"Q5T1M5-1,Q5T1M5-2";"Q5T1M5-1,Q5T1M5-2";"FKB15_HUMAN";"FK506-binding protein 15";"FKBP15";3;7;2,5146195398583e-05;2;2;1;2;2;2;1;2;NA;NA;NA;NA;"growth cone, early endosome, axon, actin filament";0,000162014535018284
"1402";1402;"Q5TC82";"Q5TC82-1,Q5TC82-2";"Q5TC82-1,Q5TC82-2";"RC3H1_HUMAN";"Roquin";"RC3H1";1;2;7,72997407410735e-06;NA;NA;1;1;NA;NA;1;1;NA;NA;NA;NA;"cytoplasmic mRNA processing body, cytoplasmic stress granule";4,62898671480813e-05
"1403";1403;"Q5VWQ0";"Q5VWQ0-1,Q5VWQ0-4";"Q5VWQ0-1,Q5VWQ0-4";"RSBN1_HUMAN";"Round spermatid basic protein 1";"RSBN1";1;1;5,46013754735887e-06;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;"nucleus";2,31449335740406e-05
"1405";1405;"Q63HN8";"Q63HN8-3,Q63HN8-4";"Q63HN8-3,Q63HN8-4";"RN213_HUMAN";"E3 ubiquitin-protein ligase RNF213";"RNF213";3;3;2,52296733991654e-06;NA;NA;NA;3;NA;NA;NA;3;NA;NA;NA;NA;"cytoplasm";6,94348007221219e-05
"1410";1410;"Q6JBY9";"Q6JBY9-1";"Q6JBY9-1";"CPZIP_HUMAN";"CapZ-interacting protein";"RCSD1";7;22;0,00046316666771923;4;2;6;6;5;3;7;7;NA;NA;NA;NA;"actin filament";0,000509188538628894
"1413";1413;"Q6NVY1";"Q6NVY1-1";"Q6NVY1-1";"HIBCH_HUMAN";"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial";"HIBCH";6;14;0,00031764986726293;4;3;4;3;4;3;4;3;NA;NA;NA;NA;"mitochondrial matrix";0,000324029070036569
"1415";1415;"Q6P1N9";"Q6P1N9-1";"Q6P1N9-1";"TATD1_HUMAN";"Putative deoxyribonuclease TATDN1";"TATDN1";1;3;8,84652588481175e-05;1;1;NA;NA;2;1;NA;NA;NA;NA;NA;NA;"nucleus, cytoplasm";6,94348007221219e-05
"1417";1417;"Q6P2Q9";"Q6P2Q9";"Q6P2Q9";"PRP8_HUMAN";"Pre-mRNA-processing-splicing factor 8";"PRPF8";27;71;0,000266305055436153;18;16;21;16;18;16;21;16;0,000368474336916724;0,000330842738465014;0,000396011275964096;0,000301446412093029;"nucleoplasm, catalytic step 2 spliceosome, nuclear speck, U5 snRNP";0,00164329028375689
"1418";1418;"Q6P589";"Q6P589";"Q6P589";"TP8L2_HUMAN";"Tumor necrosis factor alpha-induced protein 8-like protein 2";"TNFAIP8L2";2;2;9,51963111517786e-05;NA;NA;2;NA;NA;NA;2;NA;NA;NA;0,000478616112513543;NA;"cytoplasm";4,62898671480813e-05
"1419";1419;"Q6P6C2";"Q6P6C2-1,Q6P6C2-2";"Q6P6C2-1,Q6P6C2-2";"ALKB5_HUMAN";"Probable alpha-ketoglutarate-dependent dioxygenase ABH5";"ALKBH5";2;4;4,44571605378864e-05;NA;NA;1;2;NA;NA;2;2;NA;NA;NA;NA;"nucleus, nuclear speck";9,25797342961626e-05
"1421";1421;"Q6PI48";"Q6PI48";"Q6PI48";"SYDM_HUMAN";"Aspartate--tRNA ligase, mitochondrial";"DARS2";2;3;4,07351657021564e-05;2;NA;NA;NA;3;NA;NA;NA;0,000222322371240453;NA;NA;NA;"mitochondrial matrix, mitochondrion, nucleus";6,94348007221219e-05
"1423";1423;"Q6PKG0";"Q6PKG0-1";"Q6PKG0-1";"LARP1_HUMAN";"La-related protein 1";"LARP1";9;33;0,000263700730526277;6;5;7;7;8;7;9;9;NA;NA;NA;NA;"nucleus, cytoplasm";0,000763782807943341
"1425";1425;"Q6UB35";"Q6UB35-1";"Q6UB35-1";"C1TM_HUMAN";"Monofunctional C1-tetrahydrofolate synthase, mitochondrial";"MTHFD1L";4;7;6,26855055028072e-05;1;3;1;2;1;3;1;2;NA;NA;NA;NA;"mitochondrion";0,000162014535018284
"1426";1426;"Q6UN15";"Q6UN15-1,Q6UN15-4";"Q6UN15-1,Q6UN15-4";"FIP1_HUMAN";"Pre-mRNA 3'-end-processing factor FIP1";"FIP1L1";2;2;1,47442098080196e-05;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;"nucleus, mRNA cleavage and polyadenylation specificity factor complex";4,62898671480813e-05
"1427";1427;"Q6UXN9";"Q6UXN9";"Q6UXN9";"WDR82_HUMAN";"WD repeat-containing protein 82";"WDR82";3;6;0,000167886146184606;NA;2;2;2;NA;2;2;2;NA;0,000308513496132511;0,000281358992659719;0,000281101186995696;"histone methyltransferase complex, Set1C/COMPASS complex, chromatin, PTW/PP1 phosphatase complex";0,000138869601444244
"1431";1431;"Q6YN16";"Q6YN16-1,Q6YN16-2";"Q6YN16-1,Q6YN16-2";"HSDL2_HUMAN";"Hydroxysteroid dehydrogenase-like protein 2";"HSDL2";1;4;4,19045962964767e-05;1;1;1;1;1;1;1;1;NA;NA;NA;NA;"mitochondrion, peroxisome";9,25797342961626e-05
"1438";1438;"Q71UM5";"Q71UM5";"Q71UM5";"RS27L_HUMAN";"40S ribosomal protein S27-like";"RPS27L";1;2;0,00036017998245305;1;1;0;0;1;1;0;0;0,00094839900429955;0,000957983375887659;0;0;"ribosome, nucleus";4,62898671480813e-05
"1439";1439;"Q7KZ85";"Q7KZ85-1";"Q7KZ85-1";"SPT6H_HUMAN";"Transcription elongation factor SPT6";"SUPT6H";2;2;1,01483900648478e-05;NA;NA;NA;2;NA;NA;NA;2;NA;NA;NA;NA;"nucleus";4,62898671480813e-05
"1441";1441;"Q7L014";"Q7L014";"Q7L014";"DDX46_HUMAN";"Probable ATP-dependent RNA helicase DDX46";"DDX46";4;11;9,3441965941416e-05;2;NA;3;3;2;NA;5;4;9,27241703524681e-05;NA;0,000213543561354248;0,000170678315285456;"nuclear speck, nucleus, Cajal body, nucleolus";0,000254594269314447
"1442";1442;"Q7L0Y3";"Q7L0Y3";"Q7L0Y3";"MRRP1_HUMAN";"Mitochondrial ribonuclease P protein 1";"TRMT10C";2;3;6,51964810865779e-05;NA;NA;1;2;NA;NA;1;2;NA;NA;0,000109262239084978;0,000218324246971843;"nucleus, mitochondrial nucleoid, mitochondrion";6,94348007221219e-05
"1443";1443;"Q7L1Q6";"Q7L1Q6-1,Q7L1Q6-2,Q7L1Q6-3,Q7L1Q6-4";"Q7L1Q6-1,Q7L1Q6-2,Q7L1Q6-3,Q7L1Q6-4";"BZW1_HUMAN";"Basic leucine zipper and W2 domain-containing protein 1";"BZW1";3;7;5,28363508991441e-05;1;2;2;1;2;2;2;1;NA;NA;NA;NA;"cytoplasm";0,000162014535018284
"1444";1444;"Q7L2H7";"Q7L2H7";"Q7L2H7";"EIF3M_HUMAN";"Eukaryotic translation initiation factor 3 subunit M";"EIF3M";12;47;0,0011006118968457;5;8;10;12;7;10;14;16;0,000894639488547811;0,00129097224985931;0,00164828222705199;0,00188202505945781;"eukaryotic translation initiation factor 3 complex, eukaryotic 48S preinitiation complex, eukaryotic 43S preinitiation complex";0,00108781187797991
"1447";1447;"Q7LBC6";"Q7LBC6-1,Q7LBC6-2,Q7LBC6-3";"Q7LBC6-1,Q7LBC6-2,Q7LBC6-3";"KDM3B_HUMAN";"Lysine-specific demethylase 3B";"KDM3B";2;9;1,49200351379278e-05;1;2;1;1;2;3;2;2;NA;NA;NA;NA;"nucleus";0,000208304402166366
"1450";1450;"Q7Z3D6";"Q7Z3D6-2,Q7Z3D6-3,Q7Z3D6-4";"Q7Z3D6-2,Q7Z3D6-3,Q7Z3D6-4";"CN159_HUMAN";"UPF0317 protein C14orf159, mitochondrial";"C14orf159";2;9;4,26528926589138e-05;1;1;2;2;1;1;3;4;NA;NA;NA;NA;"mitochondrion";0,000208304402166366
"1451";1451;"Q7Z3U7";"Q7Z3U7-1,Q7Z3U7-2,Q7Z3U7-4";"Q7Z3U7-1,Q7Z3U7-2,Q7Z3U7-4";"MON2_HUMAN";"Protein MON2 homolog";"MON2";1;3;5,09782341441422e-06;1;NA;1;1;1;NA;1;1;NA;NA;NA;NA;"trans-Golgi network";6,94348007221219e-05
"1453";1453;"Q7Z4V5";"Q7Z4V5-1,Q7Z4V5-2";"Q7Z4V5-1,Q7Z4V5-2";"HDGR2_HUMAN";"Hepatoma-derived growth factor-related protein 2";"HDGFRP2";1;3;2,00678363821447e-05;1;1;NA;NA;2;1;NA;NA;NA;NA;NA;NA;"nucleus";6,94348007221219e-05
"1455";1455;"Q7Z5L9";"Q7Z5L9-1,Q7Z5L9-2";"Q7Z5L9-1,Q7Z5L9-2";"I2BP2_HUMAN";"Interferon regulatory factor 2-binding protein 2";"IRF2BP2";9;27;0,000201420474362026;6;7;6;6;6;7;7;7;NA;NA;NA;NA;"cytoplasm, nucleus";0,000624913206499097
