Accession	Gene name	GO ID (C)	GO name (C)	Entry name
P07602	PSAP	GO:0005615	extracellular space	SAP_HUMAN
P07602	PSAP	GO:0043202	lysosomal lumen	SAP_HUMAN
P98161	PKD1	GO:0016323	basolateral plasma membrane	PKD1_HUMAN
P98161	PKD1	GO:0002133	polycystin complex	PKD1_HUMAN
P98161	PKD1	GO:0031512	motile primary cilium	PKD1_HUMAN
P98161	PKD1	GO:0005634	nucleus	PKD1_HUMAN
P98161	PKD1	GO:0005887	integral to plasma membrane	PKD1_HUMAN
P98161	PKD1	GO:0005737	cytoplasm	PKD1_HUMAN
O43175	PHGDH	GO:0005829	cytosol	SERA_HUMAN
Q96RL6	SIGLEC11	GO:0016021	integral to membrane	SIG11_HUMAN
O60783	MRPS14	GO:0005761	mitochondrial ribosome	RT14_HUMAN
O60783	MRPS14	GO:0031965	nuclear membrane	RT14_HUMAN
Q96T21	SECISBP2	GO:0005739	mitochondrion	SEBP2_HUMAN
Q96T21	SECISBP2	GO:0005634	nucleus	SEBP2_HUMAN
P09132	SRP19	GO:0005829	cytosol	SRP19_HUMAN
P09132	SRP19	GO:0005786	signal recognition particle, endoplasmic reticulum targeting	SRP19_HUMAN
P09132	SRP19	GO:0005739	mitochondrion	SRP19_HUMAN
P09132	SRP19	GO:0005730	nucleolus	SRP19_HUMAN
O00186	STXBP3	GO:0031091	platelet alpha granule	STXB3_HUMAN
O00186	STXBP3	GO:0070820	tertiary granule	STXB3_HUMAN
O00186	STXBP3	GO:0042581	specific granule	STXB3_HUMAN
O00186	STXBP3	GO:0005886	plasma membrane	STXB3_HUMAN
O00186	STXBP3	GO:0005829	cytosol	STXB3_HUMAN
O00186	STXBP3	GO:0016323	basolateral plasma membrane	STXB3_HUMAN
O00186	STXBP3	GO:0005634	nucleus	STXB3_HUMAN
O00186	STXBP3	GO:0016324	apical plasma membrane	STXB3_HUMAN
O94804	STK10	GO:0005886	plasma membrane	STK10_HUMAN
O75830	SERPINI2	GO:0005615	extracellular space	SPI2_HUMAN
P35269	GTF2F1	GO:0005674	transcription factor TFIIF complex	T2FA_HUMAN
P35269	GTF2F1	GO:0030054	cell junction	T2FA_HUMAN
Q8TDC3	BRSK1	GO:0005813	centrosome	BRSK1_HUMAN
Q8TDC3	BRSK1	GO:0005634	nucleus	BRSK1_HUMAN
Q8TDC3	BRSK1	GO:0005886	plasma membrane	BRSK1_HUMAN
Q8TDC3	BRSK1	GO:0030054	cell junction	BRSK1_HUMAN
Q8TDC3	BRSK1	GO:0008021	synaptic vesicle	BRSK1_HUMAN
P18135		GO:0005886	plasma membrane	KV312_HUMAN
P18135		GO:0005576	extracellular region	KV312_HUMAN
Q14654	KCNJ11	GO:0008076	voltage-gated potassium channel complex	IRK11_HUMAN
Q14654	KCNJ11	GO:0008282	ATP-sensitive potassium channel complex	IRK11_HUMAN
Q14654	KCNJ11	GO:0005783	endoplasmic reticulum	IRK11_HUMAN
Q14654	KCNJ11	GO:0005739	mitochondrion	IRK11_HUMAN
Q14654	KCNJ11	GO:0030315	T-tubule	IRK11_HUMAN
Q01813	PFKP	GO:0005945	6-phosphofructokinase complex	K6PP_HUMAN
Q8TAC2	JOSD2	GO:0005829	cytosol	JOS2_HUMAN
P60328	KRTAP12-3	GO:0045095	keratin filament	KR123_HUMAN
P19012	KRT15	GO:0005882	intermediate filament	K1C15_HUMAN
Q13136	PPFIA1	GO:0005737	cytoplasm	LIPA1_HUMAN
O60882	MMP20	GO:0005615	extracellular space	MMP20_HUMAN
O60882	MMP20	GO:0005578	proteinaceous extracellular matrix	MMP20_HUMAN
P01704		GO:0005886	plasma membrane	LV201_HUMAN
P01704		GO:0005576	extracellular region	LV201_HUMAN
Q9NR56	MBNL1	GO:0005634	nucleus	MBNL1_HUMAN
Q9NR56	MBNL1	GO:0010494	cytoplasmic stress granule	MBNL1_HUMAN
Q969V1	MCHR2	GO:0016021	integral to membrane	MCHR2_HUMAN
Q969V1	MCHR2	GO:0005886	plasma membrane	MCHR2_HUMAN
P50458	LHX2	GO:0005634	nucleus	LHX2_HUMAN
P03971	AMH	GO:0005615	extracellular space	MIS_HUMAN
P03971	AMH	GO:0005737	cytoplasm	MIS_HUMAN
Q9Y2U5	MAP3K2	GO:0005737	cytoplasm	M3K2_HUMAN
Q9Y2U5	MAP3K2	GO:0005634	nucleus	M3K2_HUMAN
P30304	CDC25A	GO:0005654	nucleoplasm	MPIP1_HUMAN
P30304	CDC25A	GO:0005829	cytosol	MPIP1_HUMAN
P30307	CDC25C	GO:0005829	cytosol	MPIP3_HUMAN
P30307	CDC25C	GO:0005654	nucleoplasm	MPIP3_HUMAN
Q9UBF1	MAGEC2	GO:0005737	cytoplasm	MAGC2_HUMAN
Q9UBF1	MAGEC2	GO:0005634	nucleus	MAGC2_HUMAN
Q96CW9	NTNG2	GO:0046658	anchored to plasma membrane	NTNG2_HUMAN
Q9Y5X5	NPFFR2	GO:0015629	actin cytoskeleton	NPFF2_HUMAN
Q9Y5X5	NPFFR2	GO:0005887	integral to plasma membrane	NPFF2_HUMAN
Q8NGS3	OR1J1	GO:0016021	integral to membrane	OR1J1_HUMAN
Q8NGS3	OR1J1	GO:0005886	plasma membrane	OR1J1_HUMAN
Q12983	BNIP3	GO:0005635	nuclear envelope	BNIP3_HUMAN
Q12983	BNIP3	GO:0030425	dendrite	BNIP3_HUMAN
Q12983	BNIP3	GO:0031307	integral to mitochondrial outer membrane	BNIP3_HUMAN
Q12983	BNIP3	GO:0005654	nucleoplasm	BNIP3_HUMAN
P35813	PPM1A	GO:0005891	voltage-gated calcium channel complex	PPM1A_HUMAN
P35813	PPM1A	GO:0043005	neuron projection	PPM1A_HUMAN
P35813	PPM1A	GO:0005829	cytosol	PPM1A_HUMAN
P35813	PPM1A	GO:0016020	membrane	PPM1A_HUMAN
P35813	PPM1A	GO:0005654	nucleoplasm	PPM1A_HUMAN
Q9Y5A7	NUB1	GO:0005634	nucleus	NUB1_HUMAN
P01298	PPY	GO:0005576	extracellular region	PAHO_HUMAN
Q8NGP9	OR5AR1	GO:0005886	plasma membrane	O5AR1_HUMAN
Q8NGP9	OR5AR1	GO:0016021	integral to membrane	O5AR1_HUMAN
O60245	PCDH7	GO:0005887	integral to plasma membrane	PCDH7_HUMAN
Q15735	INPP5J	GO:0005829	cytosol	PI5PA_HUMAN
Q15735	INPP5J	GO:0043198	dendritic shaft	PI5PA_HUMAN
Q15735	INPP5J	GO:0030426	growth cone	PI5PA_HUMAN
Q15735	INPP5J	GO:0001726	ruffle	PI5PA_HUMAN
Q15735	INPP5J	GO:0005886	plasma membrane	PI5PA_HUMAN
P22891	PROZ	GO:0005796	Golgi lumen	PROZ_HUMAN
P22891	PROZ	GO:0005576	extracellular region	PROZ_HUMAN
P22891	PROZ	GO:0005788	endoplasmic reticulum lumen	PROZ_HUMAN
P48059	LIMS1	GO:0048471	perinuclear region of cytoplasm	LIMS1_HUMAN
P48059	LIMS1	GO:0005925	focal adhesion	LIMS1_HUMAN
P48059	LIMS1	GO:0005829	cytosol	LIMS1_HUMAN
P48059	LIMS1	GO:0005886	plasma membrane	LIMS1_HUMAN
P06400	RB1	GO:0016514	SWI/SNF complex	RB_HUMAN
P06400	RB1	GO:0005819	spindle	RB_HUMAN
P06400	RB1	GO:0035189	Rb-E2F complex	RB_HUMAN
P06400	RB1	GO:0016605	PML body	RB_HUMAN
P06400	RB1	GO:0000785	chromatin	RB_HUMAN
P10114	RAP2A	GO:0005829	cytosol	RAP2A_HUMAN
P10114	RAP2A	GO:0030496	midbody	RAP2A_HUMAN
P10114	RAP2A	GO:0055038	recycling endosome membrane	RAP2A_HUMAN
Q99578	RIT2	GO:0005634	nucleus	RIT2_HUMAN
Q99578	RIT2	GO:0005886	plasma membrane	RIT2_HUMAN
P18621	RPL17	GO:0022625	cytosolic large ribosomal subunit	RL17_HUMAN
P49247	RPIA	GO:0043231	intracellular membrane-bounded organelle	RPIA_HUMAN
P49247	RPIA	GO:0005829	cytosol	RPIA_HUMAN
Q14103	HNRNPD	GO:0005654	nucleoplasm	HNRPD_HUMAN
Q14103	HNRNPD	GO:0030529	ribonucleoprotein complex	HNRPD_HUMAN
Q14103	HNRNPD	GO:0005829	cytosol	HNRPD_HUMAN
P04278	SHBG	GO:0005576	extracellular region	SHBG_HUMAN
Q76G19	PDZD4	GO:0005938	cell cortex	PDZD4_HUMAN
Q6RSH7	VHLL	GO:0005634	nucleus	VHLL_HUMAN
Q6ULP2	AFTPH	GO:0005634	nucleus	AFTIN_HUMAN
Q6ULP2	AFTPH	GO:0005829	cytosol	AFTIN_HUMAN
Q6ULP2	AFTPH	GO:0030121	AP-1 adaptor complex	AFTIN_HUMAN
Q9P1Q0	VPS54	GO:0000938	GARP complex	VPS54_HUMAN
Q6PL24	TMED8	GO:0016021	integral to membrane	TMED8_HUMAN
Q6PIW4	FIGNL1	GO:0000228	nuclear chromosome	FIGL1_HUMAN
Q6PIW4	FIGNL1	GO:0005737	cytoplasm	FIGL1_HUMAN
Q6P5R6	RPL22L1	GO:0005840	ribosome	RL22L_HUMAN
Q9H330	TMEM245	GO:0016021	integral to membrane	TM245_HUMAN
Q9C0B6	BRINP2	GO:0005576	extracellular region	BRNP2_HUMAN
Q9Y4Z2	NEUROG3	GO:0005737	cytoplasm	NGN3_HUMAN
Q9Y4Z2	NEUROG3	GO:0005634	nucleus	NGN3_HUMAN
O15258	RER1	GO:0030173	integral to Golgi membrane	RER1_HUMAN
O00175	CCL24	GO:0005615	extracellular space	CCL24_HUMAN
Q7L9L4	MOB1B	GO:0005829	cytosol	MOB1B_HUMAN
Q7L9L4	MOB1B	GO:0005634	nucleus	MOB1B_HUMAN
Q9NYA4	MTMR4	GO:0005829	cytosol	MTMR4_HUMAN
Q9NYA4	MTMR4	GO:0031901	early endosome membrane	MTMR4_HUMAN
Q13404	UBE2V1	GO:0005829	cytosol	UB2V1_HUMAN
Q13404	UBE2V1	GO:0035370	UBC13-UEV1A complex	UB2V1_HUMAN
Q13404	UBE2V1	GO:0005634	nucleus	UB2V1_HUMAN
Q13404	UBE2V1	GO:0000151	ubiquitin ligase complex	UB2V1_HUMAN
Q8N0X2	SPAG16	GO:0035085	cilium axoneme	SPG16_HUMAN
Q8N0X2	SPAG16	GO:0005874	microtubule	SPG16_HUMAN
Q8N0X2	SPAG16	GO:0005634	nucleus	SPG16_HUMAN
Q9NZZ3	CHMP5	GO:0005829	cytosol	CHMP5_HUMAN
Q9NZZ3	CHMP5	GO:0005634	nucleus	CHMP5_HUMAN
Q9NZZ3	CHMP5	GO:0010008	endosome membrane	CHMP5_HUMAN
Q6DWJ6	GPR139	GO:0005886	plasma membrane	GP139_HUMAN
Q6DWJ6	GPR139	GO:0016021	integral to membrane	GP139_HUMAN
Q6EBC2	IL31	GO:0005615	extracellular space	IL31_HUMAN
Q68CZ1	RPGRIP1L	GO:0005813	centrosome	FTM_HUMAN
Q68CZ1	RPGRIP1L	GO:0005932	microtubule basal body	FTM_HUMAN
Q68CZ1	RPGRIP1L	GO:0005923	tight junction	FTM_HUMAN
Q68CZ1	RPGRIP1L	GO:0035085	cilium axoneme	FTM_HUMAN
Q68CZ1	RPGRIP1L	GO:0005911	cell-cell junction	FTM_HUMAN
P63135		GO:0019031	viral envelope	POK12_HUMAN
P63151	PPP2R2A	GO:0000159	protein phosphatase type 2A complex	2ABA_HUMAN
P63151	PPP2R2A	GO:0005829	cytosol	2ABA_HUMAN
Q5U651	RASIP1	GO:0048471	perinuclear region of cytoplasm	RAIN_HUMAN
Q5U651	RASIP1	GO:0005795	Golgi stack	RAIN_HUMAN
Q5VU13	VSIG8	GO:0005622	intracellular	VSIG8_HUMAN
Q5VU13	VSIG8	GO:0016021	integral to membrane	VSIG8_HUMAN
Q5VUY2	AADACL4	GO:0016021	integral to membrane	ADCL4_HUMAN
Q96A04	TSACC	GO:0005737	cytoplasm	TSACC_HUMAN
Q6P5S2	C6orf58	GO:0005576	extracellular region	CF058_HUMAN
Q8IVU3	HERC6	GO:0005634	nucleus	HERC6_HUMAN
Q8IVU3	HERC6	GO:0005737	cytoplasm	HERC6_HUMAN
Q8IVU3	HERC6	GO:0005829	cytosol	HERC6_HUMAN
Q9NX20	MRPL16	GO:0005739	mitochondrion	RM16_HUMAN
Q9NX20	MRPL16	GO:0005840	ribosome	RM16_HUMAN
Q7Z7M1	GPR144	GO:0005886	plasma membrane	GP144_HUMAN
Q7Z7M1	GPR144	GO:0016021	integral to membrane	GP144_HUMAN
O75794	CDC123	GO:0005737	cytoplasm	CD123_HUMAN
Q9NYS0	NKIRAS1	GO:0016020	membrane	KBRS1_HUMAN
Q9NYS0	NKIRAS1	GO:0005737	cytoplasm	KBRS1_HUMAN
O75449	KATNA1	GO:0030426	growth cone	KTNA1_HUMAN
O75449	KATNA1	GO:0030496	midbody	KTNA1_HUMAN
O75449	KATNA1	GO:0005874	microtubule	KTNA1_HUMAN
O75449	KATNA1	GO:0043025	neuronal cell body	KTNA1_HUMAN
O75449	KATNA1	GO:0005813	centrosome	KTNA1_HUMAN
O75449	KATNA1	GO:0005811	lipid particle	KTNA1_HUMAN
O75449	KATNA1	GO:0005634	nucleus	KTNA1_HUMAN
O75449	KATNA1	GO:0005737	cytoplasm	KTNA1_HUMAN
O75449	KATNA1	GO:0000922	spindle pole	KTNA1_HUMAN
O75449	KATNA1	GO:0030424	axon	KTNA1_HUMAN
O75449	KATNA1	GO:0005886	plasma membrane	KTNA1_HUMAN
P10606	COX5B	GO:0005743	mitochondrial inner membrane	COX5B_HUMAN
Q9UKZ1	CNOT11	GO:0005829	cytosol	CNO11_HUMAN
Q9UKZ1	CNOT11	GO:0030014	CCR4-NOT complex	CNO11_HUMAN
Q9UKZ1	CNOT11	GO:0005634	nucleus	CNO11_HUMAN
O95965	ITGBL1	GO:0005576	extracellular region	ITGBL_HUMAN
Q8TD30	GPT2	GO:0005759	mitochondrial matrix	ALAT2_HUMAN
Q8N5I3	KCNRG	GO:0005783	endoplasmic reticulum	KCNRG_HUMAN
Q9Y5S1	TRPV2	GO:0005887	integral to plasma membrane	TRPV2_HUMAN
Q9Y5S1	TRPV2	GO:0009986	cell surface	TRPV2_HUMAN
Q9Y5S1	TRPV2	GO:0044295	axonal growth cone	TRPV2_HUMAN
Q9Y5S1	TRPV2	GO:0042470	melanosome	TRPV2_HUMAN
Q9Y5S1	TRPV2	GO:0032584	growth cone membrane	TRPV2_HUMAN
Q9Y5S1	TRPV2	GO:0044297	cell body	TRPV2_HUMAN
Q9Y5S1	TRPV2	GO:0012505	endomembrane system	TRPV2_HUMAN
Q8TDW4	ST7L	GO:0016021	integral to membrane	ST7L_HUMAN
Q9H668	OBFC1	GO:0000784	nuclear chromosome, telomeric region	STN1_HUMAN
Q9H668	OBFC1	GO:0005730	nucleolus	STN1_HUMAN
Q9H668	OBFC1	GO:0070188	Stn1-Ten1 complex	STN1_HUMAN
Q9H668	OBFC1	GO:0045111	intermediate filament cytoskeleton	STN1_HUMAN
Q96EA4	SPDL1	GO:0005815	microtubule organizing center	SPDLY_HUMAN
Q96EA4	SPDL1	GO:0005634	nucleus	SPDLY_HUMAN
Q96EA4	SPDL1	GO:0005829	cytosol	SPDLY_HUMAN
Q96EA4	SPDL1	GO:0000922	spindle pole	SPDLY_HUMAN
Q96EA4	SPDL1	GO:0000940	condensed chromosome outer kinetochore	SPDLY_HUMAN
Q76EJ3	SLC35D2	GO:0000139	Golgi membrane	S35D2_HUMAN
Q76EJ3	SLC35D2	GO:0016021	integral to membrane	S35D2_HUMAN
Q9P0N9	TBC1D7	GO:0016023	cytoplasmic membrane-bounded vesicle	TBCD7_HUMAN
Q9P0N9	TBC1D7	GO:0031410	cytoplasmic vesicle	TBCD7_HUMAN
P02741	CRP	GO:0005739	mitochondrion	CRP_HUMAN
P02741	CRP	GO:0005886	plasma membrane	CRP_HUMAN
P02741	CRP	GO:0005576	extracellular region	CRP_HUMAN
P02741	CRP	GO:0030175	filopodium	CRP_HUMAN
P02741	CRP	GO:0030426	growth cone	CRP_HUMAN
P02741	CRP	GO:0005615	extracellular space	CRP_HUMAN
Q99705	MCHR1	GO:0031513	nonmotile primary cilium	MCHR1_HUMAN
Q99705	MCHR1	GO:0005887	integral to plasma membrane	MCHR1_HUMAN
Q8TEW8	PARD3B	GO:0005923	tight junction	PAR3L_HUMAN
Q8TEW8	PARD3B	GO:0012505	endomembrane system	PAR3L_HUMAN
Q8TEW8	PARD3B	GO:0016020	membrane	PAR3L_HUMAN
Q96BZ4	PLD4	GO:0016021	integral to membrane	PLD4_HUMAN
Q96BZ4	PLD4	GO:0005789	endoplasmic reticulum membrane	PLD4_HUMAN
Q8WY98	TMEM234	GO:0016021	integral to membrane	TM234_HUMAN
Q8IXQ9	METTL20	GO:0005737	cytoplasm	MET20_HUMAN
Q9NP08	HMX1	GO:0005634	nucleus	HMX1_HUMAN
Q6UWU4	C6orf89	GO:0000139	Golgi membrane	CF089_HUMAN
Q6UWU4	C6orf89	GO:0005886	plasma membrane	CF089_HUMAN
Q6UWU4	C6orf89	GO:0005737	cytoplasm	CF089_HUMAN
Q6UWU4	C6orf89	GO:0030496	midbody	CF089_HUMAN
Q6UWU4	C6orf89	GO:0005730	nucleolus	CF089_HUMAN
Q6UWU4	C6orf89	GO:0016021	integral to membrane	CF089_HUMAN
Q4G0G5	SCGB2B2	GO:0005576	extracellular region	SC2B2_HUMAN
Q9NWK9	ZNHIT6	GO:0070761	pre-snoRNP complex	BCD1_HUMAN
Q30KQ5	DEFB115	GO:0005576	extracellular region	DB115_HUMAN
Q2TAP0	GOLGA7B	GO:0000139	Golgi membrane	GOG7B_HUMAN
Q96BM9	ARL8A	GO:0031902	late endosome membrane	ARL8A_HUMAN
Q96BM9	ARL8A	GO:0005765	lysosomal membrane	ARL8A_HUMAN
Q96BM9	ARL8A	GO:0030496	midbody	ARL8A_HUMAN
Q96BM9	ARL8A	GO:0051233	spindle midzone	ARL8A_HUMAN
Q2Q1W2	TRIM71	GO:0000932	cytoplasmic mRNA processing body	LIN41_HUMAN
Q9UHQ4	BCAP29	GO:0005789	endoplasmic reticulum membrane	BAP29_HUMAN
Q9UHQ4	BCAP29	GO:0016021	integral to membrane	BAP29_HUMAN
O75953	DNAJB5	GO:0005634	nucleus	DNJB5_HUMAN
O75953	DNAJB5	GO:0005829	cytosol	DNJB5_HUMAN
Q9BXC0	HCAR1	GO:0016021	integral to membrane	HCAR1_HUMAN
Q9BXC0	HCAR1	GO:0005886	plasma membrane	HCAR1_HUMAN
Q5BJD5	TMEM41B	GO:0016021	integral to membrane	TM41B_HUMAN
Q9NTJ5	SACM1L	GO:0030176	integral to endoplasmic reticulum membrane	SAC1_HUMAN
Q9NTJ5	SACM1L	GO:0000139	Golgi membrane	SAC1_HUMAN
Q9NTJ5	SACM1L	GO:0005789	endoplasmic reticulum membrane	SAC1_HUMAN
Q9NTJ5	SACM1L	GO:0032281	alpha-amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid selective glutamate receptor complex	SAC1_HUMAN
Q6UWP8	SBSN	GO:0005576	extracellular region	SBSN_HUMAN
Q6UWP8	SBSN	GO:0005737	cytoplasm	SBSN_HUMAN
Q53GS9	USP39	GO:0005681	spliceosomal complex	SNUT2_HUMAN
P0CW22	RPS17L	GO:0005840	ribosome	RS17L_HUMAN
Q6ZQN5	FOXI2	GO:0005667	transcription factor complex	FOXI2_HUMAN
Q6ZQN5	FOXI2	GO:0005634	nucleus	FOXI2_HUMAN
Q5U4N7	GDF5OS	GO:0005739	mitochondrion	GDF5O_HUMAN
Q9GZK6	OR2J1	GO:0005886	plasma membrane	OR2J1_HUMAN
Q9GZK6	OR2J1	GO:0016021	integral to membrane	OR2J1_HUMAN
Q8IUR0	TRAPPC5	GO:0005783	endoplasmic reticulum	TPPC5_HUMAN
Q8IUR0	TRAPPC5	GO:0030008	TRAPP complex	TPPC5_HUMAN
Q8IUR0	TRAPPC5	GO:0005794	Golgi apparatus	TPPC5_HUMAN
Q96K37	SLC35E1	GO:0016021	integral to membrane	S35E1_HUMAN
Q8N6U8	GPR161	GO:0072372	primary cilium	GP161_HUMAN
Q8N6U8	GPR161	GO:0016021	integral to membrane	GP161_HUMAN
Q8N6U8	GPR161	GO:0055037	recycling endosome	GP161_HUMAN
Q8N6U8	GPR161	GO:0060170	cilium membrane	GP161_HUMAN
Q9UKL3	CASP8AP2	GO:0005739	mitochondrion	C8AP2_HUMAN
Q9UKL3	CASP8AP2	GO:0016605	PML body	C8AP2_HUMAN
Q7Z794	KRT77	GO:0045095	keratin filament	K2C1B_HUMAN
Q9H9P2	CHODL	GO:0048471	perinuclear region of cytoplasm	CHODL_HUMAN
Q9H9P2	CHODL	GO:0016021	integral to membrane	CHODL_HUMAN
P59861	DEFB131	GO:0005576	extracellular region	DB131_HUMAN
O94988	FAM13A	GO:0005829	cytosol	FA13A_HUMAN
Q99679	GPR21	GO:0005887	integral to plasma membrane	GPR21_HUMAN
Q14847	LASP1	GO:0030864	cortical actin cytoskeleton	LASP1_HUMAN
Q14847	LASP1	GO:0005925	focal adhesion	LASP1_HUMAN
O95006	OR2F2	GO:0016021	integral to membrane	OR2F2_HUMAN
O95006	OR2F2	GO:0005886	plasma membrane	OR2F2_HUMAN
Q8NGK9	OR5D16	GO:0005886	plasma membrane	OR5DG_HUMAN
Q8NGK9	OR5D16	GO:0016021	integral to membrane	OR5DG_HUMAN
Q96T49	PPP1R16B	GO:0005634	nucleus	PP16B_HUMAN
Q96T49	PPP1R16B	GO:0005886	plasma membrane	PP16B_HUMAN
Q9UM01	SLC7A7	GO:0016323	basolateral plasma membrane	YLAT1_HUMAN
Q9UM01	SLC7A7	GO:0005887	integral to plasma membrane	YLAT1_HUMAN
P28300	LOX	GO:0005581	collagen	LYOX_HUMAN
P28300	LOX	GO:0005576	extracellular region	LYOX_HUMAN
P28300	LOX	GO:0005634	nucleus	LYOX_HUMAN
P28300	LOX	GO:0005615	extracellular space	LYOX_HUMAN
P51786	ZNF157	GO:0005634	nucleus	ZN157_HUMAN
P61073	CXCR4	GO:0005886	plasma membrane	CXCR4_HUMAN
P61073	CXCR4	GO:0009986	cell surface	CXCR4_HUMAN
P61073	CXCR4	GO:0005764	lysosome	CXCR4_HUMAN
P61073	CXCR4	GO:0009897	external side of plasma membrane	CXCR4_HUMAN
P61073	CXCR4	GO:0005769	early endosome	CXCR4_HUMAN
P61073	CXCR4	GO:0016023	cytoplasmic membrane-bounded vesicle	CXCR4_HUMAN
P61073	CXCR4	GO:0030426	growth cone	CXCR4_HUMAN
P61073	CXCR4	GO:0005770	late endosome	CXCR4_HUMAN
P61073	CXCR4	GO:0031252	cell leading edge	CXCR4_HUMAN
P61073	CXCR4	GO:0016021	integral to membrane	CXCR4_HUMAN
Q02505	MUC3A	GO:0005576	extracellular region	MUC3A_HUMAN
Q02505	MUC3A	GO:0005796	Golgi lumen	MUC3A_HUMAN
Q02505	MUC3A	GO:0016021	integral to membrane	MUC3A_HUMAN
Q9NZV8	KCND2	GO:0008076	voltage-gated potassium channel complex	KCND2_HUMAN
Q9NZV8	KCND2	GO:0005886	plasma membrane	KCND2_HUMAN
Q9NZV8	KCND2	GO:0043197	dendritic spine	KCND2_HUMAN
Q9NZV8	KCND2	GO:0009986	cell surface	KCND2_HUMAN
P47881	OR3A1	GO:0005886	plasma membrane	OR3A1_HUMAN
P47881	OR3A1	GO:0016021	integral to membrane	OR3A1_HUMAN
Q9NWD8	TMEM248	GO:0016021	integral to membrane	TM248_HUMAN
Q9UBE0	SAE1	GO:0005654	nucleoplasm	SAE1_HUMAN
Q13043	STK4	GO:0005634	nucleus	STK4_HUMAN
Q13043	STK4	GO:0005829	cytosol	STK4_HUMAN
Q9H078	CLPB	GO:0005739	mitochondrion	CLPB_HUMAN
Q96LL9	DNAJC30	GO:0005739	mitochondrion	DJC30_HUMAN
Q14149	MORC3	GO:0016235	aggresome	MORC3_HUMAN
Q14149	MORC3	GO:0045111	intermediate filament cytoskeleton	MORC3_HUMAN
Q14149	MORC3	GO:0016605	PML body	MORC3_HUMAN
Q12768	KIAA0196	GO:0071203	WASH complex	STRUM_HUMAN
Q12768	KIAA0196	GO:0005768	endosome	STRUM_HUMAN
P13682	ZNF35	GO:0048471	perinuclear region of cytoplasm	ZNF35_HUMAN
P13682	ZNF35	GO:0005634	nucleus	ZNF35_HUMAN
P07355	ANXA2	GO:0005604	basement membrane	ANXA2_HUMAN
P07355	ANXA2	GO:0019897	extrinsic to plasma membrane	ANXA2_HUMAN
P07355	ANXA2	GO:0005811	lipid particle	ANXA2_HUMAN
P07355	ANXA2	GO:0042383	sarcolemma	ANXA2_HUMAN
P07355	ANXA2	GO:0043234	protein complex	ANXA2_HUMAN
P07355	ANXA2	GO:0030496	midbody	ANXA2_HUMAN
P07355	ANXA2	GO:0042470	melanosome	ANXA2_HUMAN
P07355	ANXA2	GO:0005769	early endosome	ANXA2_HUMAN
P07355	ANXA2	GO:0070062	extracellular vesicular exosome	ANXA2_HUMAN
P07355	ANXA2	GO:0048471	perinuclear region of cytoplasm	ANXA2_HUMAN
P07355	ANXA2	GO:0043220	Schmidt-Lanterman incisure	ANXA2_HUMAN
P07355	ANXA2	GO:0035749	myelin sheath adaxonal region	ANXA2_HUMAN
P25208	NFYB	GO:0016602	CCAAT-binding factor complex	NFYB_HUMAN
P25208	NFYB	GO:0005654	nucleoplasm	NFYB_HUMAN
P05156	CFI	GO:0016020	membrane	CFAI_HUMAN
P05156	CFI	GO:0005576	extracellular region	CFAI_HUMAN
P05156	CFI	GO:0005615	extracellular space	CFAI_HUMAN
O96019	ACTL6A	GO:0035267	NuA4 histone acetyltransferase complex	ACL6A_HUMAN
O96019	ACTL6A	GO:0031011	Ino80 complex	ACL6A_HUMAN
O96019	ACTL6A	GO:0071564	npBAF complex	ACL6A_HUMAN
O96019	ACTL6A	GO:0016514	SWI/SNF complex	ACL6A_HUMAN
O96019	ACTL6A	GO:0005886	plasma membrane	ACL6A_HUMAN
Q9Y215	COLQ	GO:0045202	synapse	COLQ_HUMAN
Q9Y215	COLQ	GO:0005605	basal lamina	COLQ_HUMAN
Q9Y215	COLQ	GO:0030054	cell junction	COLQ_HUMAN
Q9Y215	COLQ	GO:0005615	extracellular space	COLQ_HUMAN
Q9Y215	COLQ	GO:0005581	collagen	COLQ_HUMAN
Q9Y3B1	SLMO2	GO:0005739	mitochondrion	SLMO2_HUMAN
Q07866	KLC1	GO:0035253	ciliary rootlet	KLC1_HUMAN
Q07866	KLC1	GO:0030424	axon	KLC1_HUMAN
Q07866	KLC1	GO:0005829	cytosol	KLC1_HUMAN
Q07866	KLC1	GO:0031410	cytoplasmic vesicle	KLC1_HUMAN
Q07866	KLC1	GO:0005874	microtubule	KLC1_HUMAN
Q07866	KLC1	GO:0043025	neuronal cell body	KLC1_HUMAN
Q07866	KLC1	GO:0005871	kinesin complex	KLC1_HUMAN
Q07866	KLC1	GO:0016020	membrane	KLC1_HUMAN
Q13887	KLF5	GO:0005634	nucleus	KLF5_HUMAN
Q13887	KLF5	GO:0005794	Golgi apparatus	KLF5_HUMAN
P15884	TCF4	GO:0005667	transcription factor complex	ITF2_HUMAN
P15884	TCF4	GO:0005634	nucleus	ITF2_HUMAN
Q8TDL5	BPIFB1	GO:0005615	extracellular space	BPIB1_HUMAN
P48556	PSMD8	GO:0005654	nucleoplasm	PSMD8_HUMAN
P48556	PSMD8	GO:0005829	cytosol	PSMD8_HUMAN
P48556	PSMD8	GO:0005838	proteasome regulatory particle	PSMD8_HUMAN
P16435	POR	GO:0005739	mitochondrion	NCPR_HUMAN
P16435	POR	GO:0005789	endoplasmic reticulum membrane	NCPR_HUMAN
